日期,市場別,代號,名稱,狀態,原始資料
2026-03-16,上市,3189,景碩,注意,291 | 3189 | 景碩 | 23 | 最近六個營業日之累積週轉率為52.06%。且03月16日之週轉率為20.09%﹝第十款﹞。 | 115.03.16 | 337.00 | 96.56
2026-03-16,上櫃,3260,威剛,注意,80 | 3260 | 威剛 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達32.98%(第一款)當日週轉率達8.8%(第四款) | 115/03/16 | 395.00 | 17.04 | ../../mainboard/listed/company-detail.html?code=3260
2026-03-16,上櫃,3363,上詮,注意,"80 | 3363 | 上詮 | 27 | 當日本益比為3,937.50、股價淨值比為25.61且為其所屬產業類別股價淨值比之4.26倍、當日週轉率達6.62%(第六款) | 115/03/16 | 630.00 | 3937.50 | ../../mainboard/listed/company-detail.html?code=3363"
2026-03-16,上市,3437,榮創,注意,302 | 3437 | 榮創 | 6 | 最近六個營業日累積收盤價漲幅達34.88%﹝第一款﹞。 | 115.03.16 | 21.30 | -----
2026-03-16,上櫃,3491,昇達科,注意,80 | 3491 | 昇達科 | 27 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣175元(第十一款) | 115/03/16 | 1355.00 | 173.05 | ../../mainboard/listed/company-detail.html?code=3491
2026-03-16,上櫃,3555,博士旺,注意,80 | 3555 | 博士旺 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達38.93%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達116.28%(第二款) | 115/03/16 | 178.00 | 139.06 | ../../mainboard/listed/company-detail.html?code=3555
2026-03-16,上櫃,3555,博士旺(../../mainboard/listed/company-detail.html?code=3555),處置,80 | 115/03/16 | 3555 | 博士旺(../../mainboard/listed/company-detail.html?code=3555) | 7 | 115/03/17~115/03/30 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 博士旺創新股份有限公司股票(代號：3555)最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年3月17日起10個營業日(115年3月17日至115年3月30日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。 | 178.00 | 139.06 | 公布注意情形(./attention.html?code=3555&startDate=20260216&endDate=20260316&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=3555) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-03-16,上市,3563,牧德,注意,313 | 3563 | 牧德 | 6 | 六個營業日起迄兩個營業日收盤價價差達143.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.03.16 | 701.00 | 44.37
2026-03-16,上櫃,3693,營邦,注意,80 | 3693 | 營邦 | 27 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣103元(第十一款) | 115/03/16 | 489.00 | 31.55 | ../../mainboard/listed/company-detail.html?code=3693
2026-03-16,上市,4949,有成精密,注意,355 | 4949 | 有成精密 | 9 | 最近六個營業日累積收盤價漲幅達30.96%。且03月16日之成交量為最近六十個營業日日平均成交量之7.31倍﹝第三款﹞。且03月16日之週轉率為22.24%﹝第四款﹞。 | 115.03.16 | 66.40 | 34.95
2026-03-16,上市,4956,光鋐,注意,356 | 4956 | 光鋐 | 13 | 最近六個營業日累積收盤價漲幅達30.99%。且03月16日之成交量為最近六十個營業日日平均成交量之8.51倍﹝第三款﹞。且03月16日之週轉率為37.37%﹝第四款﹞。 | 115.03.16 | 32.45 | -----
2026-03-16,上市,4960,誠美材,注意,358 | 4960 | 誠美材 | 13 | 最近六個營業日累積收盤價漲幅達38.08%﹝第一款﹞。且03月16日元大證券商買進之比率為38.07%﹝第五款﹞。 | 115.03.16 | 25.55 | -----
2026-03-16,上市,4960,誠美材,處置,116 | 115/03/16 | 4960 | 誠美材 | 3 | 連續三次 | 115/03/17～115/03/30 | 第一次處置 | １處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。 ２處置期間：自民國一百十五年三月十七日起至一百十五年三月三十日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。 ３處置措施： ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。 ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。 ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。 | 提供處置有價證券連結資訊 1.處置原因：提供公布日期近一個月之「公布注意交易資訊」數據標準 2.公開資訊觀測站：提供財務業務與重大訊息之精華版資訊
2026-03-16,上市,4967,十銓,注意,359 | 4967 | 十銓 | 16 | 最近六個營業日之累積週轉率為51.29%。且03月16日之週轉率為15.06%﹝第十款﹞。 | 115.03.16 | 208.50 | 15.96
2026-03-16,上櫃,4973,廣穎,注意,80 | 4973 | 廣穎 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達59.5%(第一款)當日週轉率達30.3%(第四款) | 115/03/16 | 73.90 | 35.02 | ../../mainboard/listed/company-detail.html?code=4973
2026-03-16,上櫃,4973,廣穎(../../mainboard/listed/company-detail.html?code=4973),處置,80 | 115/03/16 | 4973 | 廣穎(../../mainboard/listed/company-detail.html?code=4973) | 7 | 115/03/17~115/03/30 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 廣穎電通股份有限公司股票(代號：4973)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年3月17日起10個營業日(115年3月17日至115年3月30日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。 | 73.90 | 35.02 | 公布注意情形(./attention.html?code=4973&startDate=20260216&endDate=20260316&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=4973) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-03-16,上櫃,5289,宜鼎,注意,80 | 5289 | 宜鼎 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達28.62%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣237元(第一款) | 115/03/16 | 1060.00 | 48.80 | ../../mainboard/listed/company-detail.html?code=5289
2026-03-16,上櫃,5289,宜鼎(../../mainboard/listed/company-detail.html?code=5289),處置,"80 | 115/03/16 | 5289 | 宜鼎(../../mainboard/listed/company-detail.html?code=5289) | 7 | 115/03/17~115/03/30 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 宜鼎國際股份有限公司股票(代號：5289)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年3月17日起10個營業日(115年3月17日至115年3月30日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。 | 1,060.00 | 48.80 | 公布注意情形(./attention.html?code=5289&startDate=20260216&endDate=20260316&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=5289) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)"
2026-03-16,上櫃,5340,建榮,注意,80 | 5340 | 建榮 | 27 | 當日本益比為98.32、股價淨值比為9.94且為其所屬產業類別股價淨值比之3.04倍、當日週轉率達5.72%、單一投資人當日賣出該有價證券之成交金額達1.34億元，且占當日該有價證券之總成交金額10.27%(第六款) | 115/03/16 | 117.00 | 98.32 | ../../mainboard/listed/company-detail.html?code=5340
2026-03-16,上櫃,5340,建榮(../../mainboard/listed/company-detail.html?code=5340),處置,80 | 115/03/16 | 5340 | 建榮(../../mainboard/listed/company-detail.html?code=5340) | 7 | 115/03/17~115/03/30 | 連續5個營業日 | 建榮工業材料股份有限公司股票(代號：5340)最近30個營業日內曾發布處置，又因連續5個營業日經本中心公布注意交易資訊，爰自115年3月17日起10個營業日(115年3月17日至115年3月30日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。 | 117.00 | 98.32 | 公布注意情形(./attention.html?code=5340&startDate=20260216&endDate=20260316&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=5340) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-03-16,上櫃,5351,鈺創,注意,80 | 5351 | 鈺創 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達32.02%(第一款)當日週轉率達14.78%(第四款) | 115/03/16 | 70.10 | N/A | ../../mainboard/listed/company-detail.html?code=5351
2026-03-16,上櫃,5386,青雲,注意,80 | 5386 | 青雲 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達30.6%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達303.03%(第二款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達364.95%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達379.16%(第二款) | 115/03/16 | 345.00 | 40.07 | ../../mainboard/listed/company-detail.html?code=5386
2026-03-16,上櫃,5386,青雲(../../mainboard/listed/company-detail.html?code=5386),處置,80 | 115/03/16 | 5386 | 青雲(../../mainboard/listed/company-detail.html?code=5386) | 7 | 115/03/17~115/03/30 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 青雲國際科技股份有限公司股票(代號：5386)最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年3月17日起10個營業日(115年3月17日至115年3月30日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。 | 345.00 | 40.07 | 公布注意情形(./attention.html?code=5386&startDate=20260216&endDate=20260316&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=5386) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-03-16,上櫃,5475,德宏,注意,80 | 5475 | 德宏 | 27 | 當日本益比為N/A、股價淨值比為30.84且為其所屬產業類別股價淨值比之9.46倍、當日週轉率達5.76%、福邦證券公司當日賣出該有價證券之成交金額達2.16億元，且占當日該有價證券之總成交金額14.38%、單一投資人當日賣出該有價證券之成交金額達5.26億元，且占當日該有價證券之總成交金額34.89%(第六款) | 115/03/16 | 202.00 | N/A | ../../mainboard/listed/company-detail.html?code=5475
2026-03-16,上市,5521,工信,注意,371 | 5521 | 工信 | 3 | 最近六個營業日累積收盤價跌幅達37.91%﹝第一款﹞。 | 115.03.16 | 14.00 | 26.92
2026-03-16,上櫃,6103,合邦,注意,80 | 6103 | 合邦 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達38.51%(第一款) | 115/03/16 | 49.70 | N/A | ../../mainboard/listed/company-detail.html?code=6103
2026-03-16,上櫃,6187,萬潤,注意,80 | 6187 | 萬潤 | 27 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣201元(第十一款) | 115/03/16 | 732.00 | 47.35 | ../../mainboard/listed/company-detail.html?code=6187
2026-03-16,上櫃,61875,萬潤五,注意,80 | 61875 | 萬潤五 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達23.55%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣73元(第一款)最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣73元(第十一款) | 115/03/16 | 267.00 | N/A | ../../mainboard/listed/company-detail.html?code=61875
2026-03-16,上櫃,6265,方土昶,注意,80 | 6265 | 方土昶 | 27 | 最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達224.26%(第二款) | 115/03/16 | 44.10 | 64.85 | ../../mainboard/listed/company-detail.html?code=6265
2026-03-16,上櫃,6291,沛亨,注意,80 | 6291 | 沛亨 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達26.41%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣92元(第一款) | 115/03/16 | 340.50 | 51.59 | ../../mainboard/listed/company-detail.html?code=6291
