日期,代號,名稱,當日沖銷交易成交股數,當日沖銷交易買進成交金額,當日沖銷交易賣出成交金額,市場別
2026-03-30,8931,大汽電,11000,484750,488700,上櫃
2026-03-30,8932,智通*,259000,21093900,21113800,上櫃
2026-03-30,8936,國統,619000,32661000,32627300,上櫃
2026-03-30,8937,合騏,20000,2956500,2979000,上櫃
2026-03-30,8938,明安,19000,1178700,1179100,上櫃
2026-03-30,8940,新天地,12000,221500,221150,上市
2026-03-30,8941,關中,1000,46100,46950,上櫃
2026-03-30,8942,森鉅,48000,1760600,1764550,上櫃
2026-03-30,8996,高力,2164000,1902859000,1920330000,上市
2026-03-30,9103,美德醫療-DR,133000,671240,671660,上市
2026-03-30,9105,泰金寶-DR,933000,5170050,5172080,上市
2026-03-30,9136,巨騰-DR,731000,6712630,6742960,上市
2026-03-30,9802,鈺齊-KY,167000,13199200,13203700,上市
2026-03-30,9902,台火,35000,499150,501500,上市
2026-03-30,9904,寶成,1331000,37964300,38033000,上市
2026-03-30,9905,大華,28000,583700,590250,上市
2026-03-30,9906,欣巴巴,25000,1046050,1044450,上市
2026-03-30,9907,統一實,586000,10770800,10767250,上市
2026-03-30,9908,大台北,106000,3182250,3181900,上市
2026-03-30,9910,豐泰,548000,44123000,44126800,上市
2026-03-30,9911,櫻花,58000,5112400,5115600,上市
2026-03-30,9914,美利達,344000,22526500,22582500,上市
2026-03-30,9917,中保科,50000,5639500,5656000,上市
2026-03-30,9918,欣天然,739000,37631100,37437650,上市
2026-03-30,9919,康那香,34000,529850,529200,上市
2026-03-30,9921,巨大,390000,27906600,27932500,上市
2026-03-30,9924,福興,18000,817200,819950,上市
2026-03-30,9925,新保,21000,854000,854750,上市
2026-03-30,9926,新海,39000,1962250,1947950,上市
2026-03-30,9927,泰銘,33000,2270500,2278300,上市
2026-03-30,9928,中視,27000,481600,483000,上市
2026-03-30,9930,中聯資源,13000,909300,911100,上市
2026-03-30,9931,欣高,368000,14880300,14517850,上市
2026-03-30,9933,中鼎,2671000,94980150,94983950,上市
2026-03-30,9934,成霖,25000,235430,236250,上市
2026-03-30,9935,慶豐富,6000,115750,116000,上市
2026-03-30,9937,全國,47000,2641200,2647300,上市
2026-03-30,9938,百和,280000,13121550,13125700,上市
2026-03-30,9939,宏全,93000,11006500,11002000,上市
2026-03-30,9940,信義,128000,2544350,2544600,上市
2026-03-30,9941,裕融,621000,47999400,48075500,上市
2026-03-30,9942,茂順,9000,1026500,1027000,上市
2026-03-30,9943,好樂迪,2000,115500,115400,上市
2026-03-30,9944,新麗,1000,16150,16450,上市
2026-03-30,9945,潤泰新,1192000,29674400,29698200,上市
2026-03-30,9946,三發地產,205000,3616950,3646900,上市
2026-03-30,9949,琉園,52000,1537650,1533000,上櫃
2026-03-30,9951,皇田,3000,159200,159600,上櫃
2026-03-30,9955,佳龍,77000,2371150,2381500,上市
2026-03-30,9958,世紀鋼,225000,26467500,26576500,上市
2026-03-30,9960,邁達康,9000,216650,216100,上櫃
2026-03-30,9962,有益,8000,86650,87300,上櫃
2026-03-27,0050,元大台灣50,9222000,686247250,688104900,上市
2026-03-27,0051,元大中型100,4000,436800,439900,上市
2026-03-27,0052,富邦科技,4076000,180093430,180210840,上市
2026-03-27,0053,元大電子,4000,667000,669750,上市
2026-03-27,0055,元大MSCI金融,14000,451640,452100,上市
2026-03-27,0056,元大高股息,4072000,155549260,155908130,上市
2026-03-27,0057,富邦摩台,0,0,0,上市
2026-03-27,0061,元大寶滬深,10000,227480,229310,上市
2026-03-27,006201,元大富櫃50,32000,1050820,1034800,上櫃
2026-03-27,006203,元大MSCI台灣,1000,134850,136100,上市
2026-03-27,006204,永豐臺灣加權,0,0,0,上市
2026-03-27,006205,富邦上証,1000,38780,39100,上市
2026-03-27,006206,元大上證50,0,0,0,上市
2026-03-27,006207,復華滬深,0,0,0,上市
2026-03-27,006208,富邦台50,162000,27999550,28074450,上市
2026-03-27,00632R,元大台灣50反1,28057000,403036230,402014470,上市
2026-03-27,00633L,富邦上証正2,408000,18415800,18565670,上市
2026-03-27,00634R,富邦上証反1,1000,3330,3320,上市
2026-03-27,00635U,期元大S&P黃金,386000,17973490,18084010,上市
2026-03-27,00636,國泰中國A50,1000,26510,26600,上市
2026-03-27,00637L,元大滬深300正2,8678000,161752730,162874620,上市
2026-03-27,00638R,元大滬深300反1,3000,21630,21390,上市
2026-03-27,00639,富邦深100,90000,1387730,1404800,上市
2026-03-27,00640L,富邦日本正2,25000,2142750,2140300,上市
2026-03-27,00641R,富邦日本反1,7000,29990,29560,上市
2026-03-27,00642U,期元大S&P石油,4668000,118039570,118312180,上市
2026-03-27,00643,群益深証中小,576000,10114920,10139370,上市
2026-03-27,00645,富邦日本,1000,51250,50450,上市
2026-03-27,00646,元大S&P500,83000,5425950,5425850,上市
2026-03-27,00647L,元大S&P500正2,0,0,0,上市
2026-03-27,00648R,元大S&P500反1,0,0,0,上市
2026-03-27,00650L,復華香港正2,818000,13292980,13378970,上市
2026-03-27,00651R,復華香港反1,32000,175260,173630,上市
2026-03-27,00652,富邦印度,3000,97790,97350,上市
2026-03-27,00653L,富邦印度正2,20000,874430,881250,上市
2026-03-27,00654R,富邦印度反1,2000,14280,14240,上市
2026-03-27,00655L,國泰中國A50正2,279000,8792600,8768120,上市
2026-03-27,00656R,國泰中國A50反1,0,0,0,上市
2026-03-27,00657,國泰日經225,0,0,0,上市
2026-03-27,00660,元大歐洲50,1000,40690,40820,上市
2026-03-27,00661,元大日經225,0,0,0,上市
2026-03-27,00662,富邦NASDAQ,80000,7780400,7778250,上市
2026-03-27,00663L,國泰臺灣加權正2,5498000,322266400,323793050,上市
2026-03-27,00664R,國泰臺灣加權反1,4420000,10275340,10259890,上市
2026-03-27,00665L,富邦恒生國企正2,5259000,48980270,49215630,上市
2026-03-27,00666R,富邦恒生國企反1,0,0,0,上市
2026-03-27,00668,國泰美國道瓊,1000,53850,53850,上市
2026-03-27,00669R,國泰美國道瓊反1,6000,36000,35880,上市
2026-03-27,00670L,富邦NASDAQ正2,50000,6858350,6869400,上市
2026-03-27,00671R,富邦NASDAQ反1,235000,718850,719400,上市
2026-03-27,00673R,期元大S&P原油反1,677000,12615240,12646740,上市
2026-03-27,00675L,富邦臺灣加權正2,1078000,191291150,192338500,上市
2026-03-27,00676R,富邦臺灣加權反1,208000,1641890,1643520,上市
2026-03-27,00678,群益那斯達克生技,100000,3533000,3533000,上市
2026-03-27,00679B,元大美債20年,3241000,87943340,87900100,上櫃
2026-03-27,00680L,元大美債20正2,11000,77130,77380,上市
2026-03-27,00681R,元大美債20反1,0,0,0,上市
2026-03-27,00682U,期元大美元指數,0,0,0,上市
2026-03-27,00683L,期元大美元指正2,0,0,0,上市
2026-03-27,00684R,期元大美元指反1,5000,76250,76150,上市
2026-03-27,00685L,群益臺灣加權正2,308000,49158250,49544150,上市
2026-03-27,00686R,群益臺灣加權反1,201000,286020,284430,上市
2026-03-27,00687B,國泰20年美債,2426000,68390920,68265740,上櫃
2026-03-27,00688L,國泰20年美債正2,151000,1057390,1055030,上市
2026-03-27,00689R,國泰20年美債反1,25000,551250,551250,上市
2026-03-27,00690,兆豐藍籌30,5000,260750,261350,上市
2026-03-27,00692,富邦公司治理,11000,719950,725550,上市
2026-03-27,00693U,期街口S&P黃豆,4000,88630,88720,上市
2026-03-27,00694B,富邦美債1-3,28000,1177610,1177600,上櫃
2026-03-27,00695B,富邦美債7-10,21000,747030,747180,上櫃
2026-03-27,00696B,富邦美債20年,390000,11488660,11488240,上櫃
2026-03-27,00697B,元大美債7-10,155000,5559550,5568160,上櫃
2026-03-27,00700,富邦恒生國企,3000,51100,51710,上市
2026-03-27,00701,國泰股利精選30,249000,7186960,7188210,上市
2026-03-27,00702,國泰標普低波高息,50000,1179500,1179500,上市
2026-03-27,00703,台新MSCI中國,23000,459610,462410,上市
2026-03-27,00706L,期元大S&P日圓正2,13000,252930,252780,上市
2026-03-27,00707R,期元大S&P日圓反1,0,0,0,上市
2026-03-27,00708L,期元大S&P黃金正2,991000,86705100,87634600,上市
2026-03-27,00709,富邦歐洲,0,0,0,上市
2026-03-27,00710B,復華彭博非投等債,3000,56100,56300,上市
2026-03-27,00711B,復華彭博新興債,0,0,0,上市
2026-03-27,00712,復華富時不動產,710000,6057430,6073500,上市
2026-03-27,00713,元大台灣高息低波,125000,6431700,6438550,上市
2026-03-27,00714,群益道瓊美國地產,50000,1004000,1004000,上市
2026-03-27,00715L,期街口S&P布蘭特油正2,13435000,737110350,739364300,上市
2026-03-27,00717,富邦美國特別股,0,0,0,上市
2026-03-27,00719B,元大美債1-3,50000,1567870,1568440,上櫃
2026-03-27,00720B,元大投資級公司債,285000,9435060,9434640,上櫃
2026-03-27,00722B,群益投資級電信債,1162000,42070720,42072540,上櫃
2026-03-27,00723B,群益投資級科技債,25000,769000,769000,上櫃
2026-03-27,00724B,群益投資級金融債,2434000,82026910,82029700,上櫃
2026-03-27,00725B,國泰投資級公司債,341000,11975430,11967990,上櫃
2026-03-27,00726B,國泰新興投等債,103000,3393770,3393840,上櫃
2026-03-27,00727B,國泰優選非投等債,102000,4072440,4074140,上櫃
2026-03-27,00728,第一金工業30,1000,44380,44280,上市
2026-03-27,00730,富邦臺灣優質高息,1000,22900,22900,上市
2026-03-27,00731,復華富時高息低波,376000,26370250,26370500,上市
2026-03-27,00733,富邦臺灣中小,88000,4914650,4952950,上市
2026-03-27,00734B,台新JPM新興債,5000,75650,78550,上櫃
2026-03-27,00735,國泰臺韓科技,337000,21948900,22076500,上市
2026-03-27,00736,國泰新興市場,50000,1386500,1387850,上市
2026-03-27,00737,國泰AI機器人,9000,292910,294210,上市
2026-03-27,00738U,期元大道瓊白銀,2385000,133049800,133530300,上市
2026-03-27,00739,元大MSCI A股,2000,52540,53000,上市
2026-03-27,00740B,富邦全球投等債,459000,17598540,17597970,上櫃
2026-03-27,00741B,富邦全球非投等債,75000,2805000,2805140,上櫃
2026-03-27,00746B,富邦A級公司債,30000,1067050,1066750,上櫃
2026-03-27,00749B,凱基新興債10+,0,0,0,上櫃
2026-03-27,00750B,凱基科技債10+,0,0,0,上櫃
2026-03-27,00751B,元大AAA至A公司債,436000,13755070,13761910,上櫃
2026-03-27,00752,中信中國50,65000,1532970,1541530,上市
2026-03-27,00753L,中信中國50正2,9184000,92336960,92499970,上市
2026-03-27,00754B,群益AAA-AA公司債,25000,839750,839750,上櫃
2026-03-27,00755B,群益投資級公用債,25000,816500,816500,上櫃
2026-03-27,00756B,群益投等新興公債,25000,778750,778750,上櫃
2026-03-27,00757,統一FANG+,80000,8325550,8330650,上市
2026-03-27,00758B,復華能源債,50000,2557500,2557500,上櫃
2026-03-27,00759B,復華製藥債,50000,2720000,2720000,上櫃
2026-03-27,00760B,復華新興企業債,45000,2400750,2400750,上櫃
2026-03-27,00761B,國泰A級公司債,52000,1789400,1789360,上櫃
2026-03-27,00762,元大全球AI,4000,317000,316850,上市
2026-03-27,00763U,期街口道瓊銅,11000,329020,331650,上市
2026-03-27,00764B,群益25年美債,1507000,42347470,42346860,上櫃
2026-03-27,00768B,復華20年美債,0,0,0,上櫃
2026-03-27,00770,國泰北美科技,124000,6157100,6171000,上市
2026-03-27,00771,元大US高息特別股,0,0,0,上市
2026-03-27,00772B,中信高評級公司債,254000,8542060,8538710,上櫃
2026-03-27,00773B,中信優先金融債,247000,8796150,8789460,上櫃
2026-03-27,00775B,新光投等債15+,40000,1286400,1286700,上市
2026-03-27,00777B,凱基AAA至A公司債,0,0,0,上櫃
2026-03-27,00778B,凱基金融債20+,0,0,0,上櫃
2026-03-27,00779B,凱基美債25+,0,0,0,上櫃
2026-03-27,00780B,國泰A級金融債,50000,1872000,1872000,上櫃
2026-03-27,00781B,國泰A級科技債,100000,2857000,2857000,上櫃
2026-03-27,00782B,國泰A級公用債,50000,1534000,1534000,上櫃
2026-03-27,00783,富邦中証500,0,0,0,上市
2026-03-27,00785B,富邦金融投等債,50000,1744000,1744000,上櫃
2026-03-27,00786B,元大10年IG銀行債,0,0,0,上櫃
2026-03-27,00787B,元大10年IG醫療債,0,0,0,上櫃
2026-03-27,00788B,元大10年IG電能債,0,0,0,上櫃
2026-03-27,00789B,復華公司債A3,0,0,0,上櫃
2026-03-27,00791B,復華信用債1-5,0,0,0,上櫃
2026-03-27,00792B,群益A級公司債,0,0,0,上櫃
2026-03-27,00793B,群益AAA-A醫療債,25000,766000,766000,上櫃
2026-03-27,00795B,中信美國公債20年,1761000,48131810,48116360,上櫃
2026-03-27,00799B,國泰A級醫療債,80000,2381500,2378710,上櫃
2026-03-27,00830,國泰費城半導體,420000,22784600,22809400,上市
2026-03-27,00834B,第一金金融債10+,0,0,0,上櫃
2026-03-27,00836B,永豐10年A公司債,0,0,0,上櫃
2026-03-27,00840B,凱基IG精選15+,0,0,0,上櫃
2026-03-27,00841B,凱基AAA-AA公司債,0,0,0,上櫃
2026-03-27,00842B,台新美元銀行債,1000,31000,31000,上櫃
2026-03-27,00844B,新光15年IG金融債,41000,1283280,1283300,上櫃
2026-03-27,00845B,富邦新興投等債,50000,1659000,1659000,上櫃
2026-03-27,00846B,富邦歐洲銀行債,50000,1797000,1797000,上櫃
2026-03-27,00847B,中信美國市政債,150000,3886150,3886000,上櫃
2026-03-27,00848B,中信新興亞洲債,100000,3443120,3443000,上櫃
2026-03-27,00849B,中信EM主權債0-5,100000,3760500,3760500,上櫃
2026-03-27,00850,元大臺灣ESG永續,51000,3169700,3180300,上市
2026-03-27,00851,台新全球AI,0,0,0,上市
2026-03-27,00852L,國泰美國道瓊正2,1000,27710,27800,上市
2026-03-27,00853B,統一美債10年Aa-A,500000,13792500,13792500,上櫃
2026-03-27,00856B,永豐1-3年美公債,0,0,0,上櫃
2026-03-27,00857B,永豐20年美公債,27000,633460,633940,上櫃
2026-03-27,00858,永豐美國500大,7000,219750,219940,上櫃
2026-03-27,00859B,群益0-1年美債,250000,10306000,10306000,上櫃
2026-03-27,00860B,群益1-5Y投資級債,0,0,0,上櫃
2026-03-27,00861,元大全球未來通訊,2000,127300,128250,上市
2026-03-27,00862B,中信投資級公司債,100000,3142150,3142000,上櫃
2026-03-27,00863B,中信全球電信債,100000,3202650,3202500,上櫃
2026-03-27,00864B,中信美國公債0-1,77000,3590880,3590340,上櫃
2026-03-27,00865B,國泰US短期公債,25000,1206910,1217250,上市
2026-03-27,00867B,新光A-BBB電信債,80000,2495200,2495200,上櫃
2026-03-27,00870B,元大15年EM主權債,0,0,0,上櫃
2026-03-27,00875,國泰網路資安,1000,38360,38450,上市
2026-03-27,00876,元大全球5G,23000,1417000,1421300,上市
2026-03-27,00877,復華中國5G,369000,10184070,10267470,上櫃
2026-03-27,00878,國泰永續高股息,2907000,64837840,64923020,上市
2026-03-27,00881,國泰台灣科技龍頭,2563000,93598270,93984000,上市
2026-03-27,00882,中信中國高股息,328000,5058470,5091610,上市
2026-03-27,00883B,中信ESG投資級債,50000,1542500,1542500,上櫃
2026-03-27,00884B,中信低碳新興債,125000,3711650,3712000,上櫃
2026-03-27,00885,富邦越南,168000,2801290,2818900,上市
2026-03-27,00886,永豐美國科技,5000,171950,171950,上櫃
2026-03-27,00887,永豐中國科技50大,1581000,19316670,19321420,上櫃
2026-03-27,00888,永豐台灣ESG,41000,941670,943070,上櫃
2026-03-27,00890B,凱基ESG BBB債15+,150000,4804500,4804580,上櫃
2026-03-27,00891,中信關鍵半導體,1280000,30692340,30777760,上市
2026-03-27,00892,富邦台灣半導體,86000,2507470,2509880,上市
2026-03-27,00893,國泰智能電動車,6000,197980,199470,上市
2026-03-27,00894,中信小資高價30,276000,9346190,9372330,上市
2026-03-27,00895,富邦未來車,3000,116990,117650,上市
2026-03-27,00896,中信綠能及電動車,99000,2044950,2056760,上市
2026-03-27,00897,富邦基因免疫生技,2000,19260,19320,上市
2026-03-27,00898,國泰基因免疫革命,10000,80050,80180,上市
2026-03-27,00899,FT潔淨能源,4000,94710,95080,上市
2026-03-27,00900,富邦特選高股息30,602000,8432910,8448480,上市
2026-03-27,00901,永豐智能車供應鏈,1000,29390,29680,上市
2026-03-27,00902,中信電池及儲能,155000,2202390,2218330,上市
2026-03-27,00903,富邦元宇宙,11000,167480,168960,上市
2026-03-27,00904,新光臺灣半導體30,388000,10895260,10936480,上市
2026-03-27,00905,FT臺灣SMART,60000,1166810,1173260,上市
2026-03-27,00907,永豐優息存股,39000,573800,572450,上市
2026-03-27,00908,富邦入息REITs+,0,0,0,上市
2026-03-27,00909,國泰數位支付服務,102000,3895380,3897720,上市
2026-03-27,00910,第一金太空衛星,304000,18155650,18188250,上市
2026-03-27,00911,兆豐洲際半導體,102000,3662240,3661990,上市
2026-03-27,00912,中信臺灣智慧50,83000,2015360,2024410,上市
2026-03-27,00913,兆豐台灣晶圓製造,14000,417530,416800,上市
2026-03-27,00915,凱基優選高股息30,827000,19241960,19258170,上市
2026-03-27,00916,國泰全球品牌50,4000,99320,99720,上市
2026-03-27,00917,中信特選金融,18000,364880,365140,上市
2026-03-27,00918,大華優利高填息30,458000,10109960,10127570,上市
2026-03-27,00919,群益台灣精選高息,4269000,95990790,96071970,上市
2026-03-27,00920,富邦ESG綠色電力,9000,191250,191560,上市
2026-03-27,00921,兆豐龍頭等權重,2000,36880,37120,上市
2026-03-27,00922,國泰台灣領袖50,1067000,29562850,29669320,上市
2026-03-27,00923,群益台ESG低碳50,124000,3539840,3553360,上市
2026-03-27,00924,復華S&P500成長,93000,2507060,2506300,上市
2026-03-27,00926,凱基全球菁英55,2000,44820,44760,上市
2026-03-27,00927,群益半導體收益,1364000,32886210,33198100,上市
2026-03-27,00928,中信上櫃ESG 30,56000,1351760,1350650,上櫃
2026-03-27,00929,復華台灣科技優息,5141000,98691600,98993270,上市
2026-03-27,00930,永豐ESG低碳高息,3000,51580,51710,上市
2026-03-27,00931B,統一美債20年,190000,2599340,2599750,上櫃
2026-03-27,00932,兆豐永續高息等權,15000,218460,220070,上市
2026-03-27,00933B,國泰10Y+金融債,263000,4195710,4199560,上櫃
2026-03-27,00934,中信成長高股息,407000,8531100,8546300,上市
2026-03-27,00935,野村臺灣新科技50,804000,29911180,30086450,上市
2026-03-27,00936,台新永續高息中小,180000,3178140,3175540,上市
2026-03-27,00937B,群益ESG投等債20+,3168000,46775610,46757490,上櫃
2026-03-27,00938,凱基優選30,5000,92070,91850,上市
2026-03-27,00939,統一台灣高息動能,221000,3407590,3416650,上市
2026-03-27,00940,元大台灣價值高息,1350000,12947800,13003900,上市
2026-03-27,00941,中信上游半導體,33000,711760,712000,上市
2026-03-27,00942B,台新美A公司債20+,1000,14300,14250,上櫃
2026-03-27,00943,兆豐電子高息等權,1000,15060,15180,上市
2026-03-27,00944,野村趨勢動能高息,21000,318650,319440,上市
2026-03-27,00945B,凱基美國非投等債,4000,57600,57600,上市
2026-03-27,00946,群益科技高息成長,349000,3554990,3563100,上市
2026-03-27,00947,台新臺灣IC設計,672000,15563280,15606810,上市
2026-03-27,00948B,中信優息投資級債,349000,3292160,3289160,上櫃
2026-03-27,00949,復華日本龍頭,0,0,0,上市
2026-03-27,00950B,凱基A級公司債,484000,6829200,6812640,上櫃
2026-03-27,00951,台新日本半導體,390000,5134700,5135530,上市
2026-03-27,00952,凱基台灣AI50,154000,1963810,1989330,上市
2026-03-27,00953B,群益優選非投等債,2066000,19913230,19919490,上市
2026-03-27,00954,中信日本半導體,88000,1232640,1235100,上市
2026-03-27,00955,中信日本商社,570000,8940620,9001140,上櫃
2026-03-27,00956,中信日經高股息,10000,123270,123500,上市
2026-03-27,00957B,兆豐US優選投等債,3000,40480,40440,上櫃
2026-03-27,00958B,永豐ESG銀行債15+,0,0,0,上櫃
2026-03-27,00959B,大華投等美債15Y+,0,0,0,上櫃
2026-03-27,00960,野村全球航運龍頭,16000,278710,279350,上市
2026-03-27,00961,FT臺灣永續高息,193000,1917470,1920020,上市
2026-03-27,00962,台新AI優息動能,1000,10880,10850,上市
2026-03-27,00963,中信全球高股息,12000,147120,147120,上市
2026-03-27,00964,中信亞太高股息,116000,1554250,1557540,上市
2026-03-27,00965,元大航太防衛科技,206000,5002850,5012230,上市
2026-03-27,00966B,統一ESG投等債15+,3000,41760,41730,上櫃
2026-03-27,00967B,元大優息美債,10000,92300,92300,上櫃
2026-03-27,00968B,元大優息投等債,1000,9210,9220,上櫃
2026-03-27,00969B,元大零息超長美債,79000,669320,668750,上櫃
